broker_source_date,symbol,total_net_value,top_buyer,top_buyer_concentration,top_buyer_net_value,num_buyers,num_sellers,num_brokers,retail_broker_ratio
2025-09-04,ERAL,-28680000,DH,0.2527587404367444,338888000,10,10,20,0.0
2025-09-04,ERTX,4810600,CP,0.35653158842168203,133809300,10,10,20,0.0
2025-09-04,ESIP,0,OD,0.4380781230500437,8775800,8,8,16,0.0
2025-09-04,ESSA,4554941000,LG,0.49407632674358576,12185608500,10,10,20,0.0
2025-09-04,ESTA,61500,XL,0.4952274761018707,48811700,10,10,20,0.0
2025-09-04,ESTI,0,AT,0.8227693886056875,20530400,7,9,16,0.0
2025-09-04,EURO,25800,II,0.6180627593360996,5719800,5,10,15,0.0
2025-09-04,EXCL,44472000,NI,0.34031412059886773,5393403000,10,10,20,0.0
2025-09-04,FAPA,0,CC,0.49886390612812426,36775000,4,2,6,0.0
2025-09-04,FAST,2104600,NI,0.2854226389624716,78656200,10,10,20,0.0
2025-09-04,FILM,5889053000,IF,0.8415183161266504,35747948000,10,10,20,0.0
2025-09-04,FIRE,-24184700,XL,0.3736625368089948,142931600,10,10,20,0.0
2025-09-04,FITT,-4472400,CC,0.32970614381649116,178839800,10,10,20,0.0
2025-09-04,FMII,0,KK,0.24584465214788895,2135800,9,4,13,0.0
2025-09-04,FOLK,0,YP,0.5044023241299372,54309200,8,7,15,0.0
2025-09-04,FOOD,0,LG,1.0,7729000,1,7,8,0.0
2025-09-04,FORU,5861000,LG,0.8099391254165348,217537500,5,10,15,0.0
2025-09-04,FPNI,0,XL,0.45766010689239706,31109400,9,8,17,0.0
2025-09-04,FUJI,-297813800,CP,0.9349272063306607,40020868900,10,4,14,0.0
2025-09-04,FUTR,-1908130600,XL,0.3388026323421082,4823829800,10,10,20,0.0
2025-09-04,FWCT,-441600,XL,0.6881954494340086,85740000,10,9,19,0.0
2025-09-04,GDST,-300,YP,0.24860928715822403,3369700,10,7,17,0.0
2025-09-04,GDYR,0,YP,0.7018947368421052,1667000,4,2,6,0.0
2025-09-04,GEMA,11334000,PD,0.28458765246475193,173680600,10,10,20,0.0
2025-09-04,GEMS,-37615000,NI,0.19094546729367393,197440000,10,6,16,0.0
2025-09-04,GGRM,888225000,RX,0.38505495093479314,2662667500,10,10,20,0.0
2025-09-04,GGRP,4230600,XL,0.5706842253497085,80239800,8,10,18,0.0
2025-09-04,GHON,0,CC,0.7356894275771031,6130500,4,5,9,0.0
2025-09-04,GIAA,13233200,XL,0.3375644531223808,251720800,10,10,20,0.0
2025-09-04,GJTL,-5285500,PD,0.472089769227574,994463000,10,10,20,0.0
2025-09-04,GLOB,0,XL,0.9928263988522238,7888800,2,4,6,0.0
2025-09-04,GLVA,0,AT,0.5603112840466926,2073600,5,4,9,0.0
2025-09-04,GMFI,0,NI,0.5545822835835936,13757800,8,5,13,0.0
2025-09-04,GOLD,0,XL,0.41139470182653926,680200,4,7,11,0.0
2025-09-04,GOLF,-63181600,IF,0.1787920439595519,104400000,10,10,20,0.0
2025-09-04,GOOD,-256000,nan,0.29179522129301055,17383000,10,10,20,0.0
2025-09-04,GOTO,8302964300,YU,0.6752768530006152,30192493600,10,10,20,0.0
2025-09-04,GPRA,-402547100,XA,0.4657841578713258,4547901100,10,9,19,0.0
2025-09-04,GPSO,-531200,KK,0.5158377508253446,858933200,10,10,20,0.0
2025-09-04,GRIA,-2044800,XC,0.525987992710555,454072600,10,10,20,0.0
2025-09-04,GRPH,-11507000,CC,0.2396783578856013,148909000,10,10,20,0.0
2025-09-04,GRPM,-1133400,XC,0.42612079942512243,53309800,10,10,20,0.0
2025-09-04,GSMF,-45044600,XL,0.38872740933598177,160592700,10,10,20,0.0
2025-09-04,GTBO,0,YP,0.7494469134200539,11551600,5,8,13,0.0
2025-09-04,GTRA,-703500,XA,0.3447569678895641,29409700,10,10,20,0.0
2025-09-04,GTSI,47223600,XL,0.24723824026264973,361483100,10,10,20,0.0
2025-09-04,GULA,-1690400,XL,0.2573962984758507,39277800,10,10,20,0.0
2025-09-04,GUNA,0,YP,0.3996832265989886,12819200,8,8,16,0.0
2025-09-04,GWSA,0,YB,0.4181804375522051,19825600,7,5,12,0.0
2025-09-04,GZCO,-774622600,XL,0.47704369157177673,2083914800,10,10,20,0.0
2025-09-04,HADE,3448500,GR,0.3311916274756574,33000000,5,10,15,0.0
2025-09-04,HAIS,-13757200,CC,0.2729600540291425,140488500,10,7,17,0.0
2025-09-04,HAJJ,-15894700,LG,0.20304768035453472,63337800,10,10,20,0.0
2025-09-04,HALO,-12585900,EP,0.21168739954052843,29145100,10,6,16,0.0
2025-09-04,HATM,-134370400,XA,0.611501747436817,1759439000,10,10,20,0.0
2025-09-04,HDFA,0,YP,0.7457028984613107,6043400,4,7,11,0.0
2025-09-04,HDIT,582300,BQ,0.2851458948971241,120000000,10,10,20,0.0
2025-09-04,HEAL,123329500,KZ,0.8215392953148649,9066490000,10,10,20,0.0
2025-09-04,HELI,0,MI,0.5709019147201945,70182000,10,3,13,0.0
2025-09-04,HERO,0,XC,0.7081835483188835,669800,4,5,9,0.0
2025-09-04,HEXA,-18745000,XL,0.402833817040655,341450000,10,10,20,0.0
2025-09-04,HILL,-618400,XA,0.6344359803688949,1016074600,10,10,20,0.0
2025-09-04,HMSP,-39259000,YP,0.30645016004761216,476292500,10,10,20,0.0
2025-09-04,HOKI,31383500,ZP,0.7529893031805218,779280000,10,10,20,0.0
2025-09-04,HOMI,-6893400,XL,0.3036969834429576,35081800,10,6,16,0.0
2025-09-04,HOPE,8197200,YB,0.37028795464780523,226443600,6,10,16,0.0
2025-09-04,HRME,0,XL,0.7400148478099481,19437600,3,7,10,0.0
2025-09-04,HRTA,1277599500,XL,0.4166042018228367,12173634500,10,10,20,0.0
2025-09-04,HRUM,283060000,BB,0.2823840654997779,5507603000,10,10,20,0.0
2025-09-04,HUMI,-14775600,XL,0.22319561316591657,1075099700,10,10,20,0.0
2025-09-04,HYGN,1177300,BQ,0.4513313795353852,77940100,4,10,14,0.0
2025-09-04,IATA,11790700,MG,0.5441662730278696,288000000,10,10,20,0.0
2025-09-04,IBFN,0,XL,0.4329867128827267,13491000,6,4,10,0.0
2025-09-04,IBOS,38404800,XL,0.35995561583774655,600302300,10,10,20,0.0
2025-09-04,IBST,0,CP,0.782608695652174,10755000,3,4,7,0.0
2025-09-04,ICBP,-514492500,KZ,0.344785014177155,5685960000,10,10,20,0.0
2025-09-04,ICON,0,CC,0.45262117857477696,25104000,9,8,17,0.0
2025-09-04,IDEA,-5887500,CC,0.28805012523390633,54569800,10,7,17,0.0
2025-09-04,IDPR,0,MU,0.7325002474005876,42931400,10,6,16,0.0
2025-09-04,IFII,1168200,PD,0.5687553097566257,136571800,10,10,20,0.0
2025-09-04,IFSH,-229500,XL,0.3906300607769543,20503000,10,6,16,0.0
2025-09-04,IGAR,0,PC,0.7125095932463545,6963000,5,4,9,0.0
2025-09-04,IKAI,745800,MG,0.4737494885433715,81512200,6,10,16,0.0
2025-09-04,IKAN,-15861300,YP,0.2912325186595038,1211889600,10,10,20,0.0
2025-09-04,IKBI,-11635500,DR,0.2587248495894128,62462000,10,4,14,0.0
2025-09-04,IKPM,90200,SH,0.1812248561418216,15910600,10,10,20,0.0
2025-09-04,IMAS,-2585000,AR,0.6080254043103426,229000000,10,10,20,0.0
2025-09-04,IMJS,-83562200,XL,0.21028912361409705,239235800,10,10,20,0.0
2025-09-04,IMPC,-6071558500,AZ,0.43476874584748654,22535069500,10,10,20,0.0
2025-09-04,INAI,0,OD,0.7647166218930127,5864000,6,4,10,0.0
2025-09-04,INCF,-16800,GR,0.8078491290096205,63659400,10,10,20,0.0
2025-09-04,INCI,0,XL,0.4514600165404924,35482500,7,6,13,0.0
2025-09-04,INCO,1635273000,BB,0.40508703311207706,7107969000,10,10,20,0.0
2025-09-04,INDF,-2917242500,YP,0.2328313131391322,2782230000,10,9,19,0.0
2025-09-04,INDO,-88198800,BR,0.2781430595577349,349420000,10,7,17,0.0
2025-09-04,INDR,0,GR,0.8077114615558741,107046000,8,6,14,0.0
2025-09-04,INDS,-200000,PD,0.2447551857415315,5800600,10,6,16,0.0
2025-09-04,INDX,-29474400,MU,0.1589364868247938,44250000,10,9,19,0.0
2025-09-04,INDY,-10945483500,YB,0.16099716695298055,6165214000,10,10,20,0.0
2025-09-04,INET,-420970400,XA,0.2543977574246143,1291909200,10,10,20,0.0
2025-09-04,INKP,-123660000,YP,0.21329405458207837,2462987500,10,10,20,0.0
2025-09-04,INOV,-10000,ZP,0.4999073775671005,19700000,10,8,18,0.0
2025-09-04,INPC,-50815600,EP,0.2213119758765111,188121000,10,10,20,0.0
2025-09-04,INPP,0,IF,0.5674854052890694,10547000,6,8,14,0.0
2025-09-04,INPS,0,YP,0.5559743539926171,5723200,6,4,10,0.0
2025-09-04,INRU,140000,CP,0.5576809897051589,92388500,8,10,18,0.0
2025-09-04,INTA,0,YJ,0.4883364319362839,134326800,10,10,20,0.0
2025-09-04,INTD,0,YP,0.8403555421538124,24524600,5,10,15,0.0
2025-09-04,INTP,139387500,CC,0.5294876876972109,2921905000,10,10,20,0.0
2025-09-04,IOTF,-268674100,PD,0.2184819922229363,592416500,10,10,20,0.0
2025-09-04,IPAC,0,XL,0.7277660259358043,791300,4,5,9,0.0
2025-09-04,IPCC,-9654500,BB,0.19325921254210152,323129500,10,10,20,0.0
2025-09-04,IPCM,0,PD,0.5823761862740545,300939400,10,10,20,0.0
2025-09-04,IPOL,0,XL,0.4758952713842907,1443200,6,1,7,0.0
2025-09-04,IPTV,-172200,EP,0.34706680540517737,98729400,10,8,18,0.0
2025-09-04,IRRA,0,IH,0.24133980800959953,51488400,9,10,19,0.0
2025-09-04,ISAP,2577600,RB,0.4933756943093648,82180800,7,10,17,0.0
2025-09-04,ISAT,195228000,CC,0.5776862601079643,4245577500,10,10,20,0.0
2025-09-04,ISEA,-160966600,YP,0.4702951977310445,988862200,10,10,20,0.0
2025-09-04,ISSP,-3539000,ZP,0.36515304521731695,251163000,10,10,20,0.0
2025-09-04,ITIC,-260000,YP,0.5334711036293189,69337800,10,3,13,0.0
2025-09-04,ITMA,-977000,ZP,0.31337233936493697,352047500,10,10,20,0.0
2025-09-04,ITMG,-816272500,CC,0.4532003391886955,5070615000,10,10,20,0.0
2025-09-04,JAST,-5962400,AO,0.4157961792679875,80250700,10,10,20,0.0
2025-09-04,JATI,6339500,XL,0.7004235898412496,105925900,7,10,17,0.0
2025-09-04,JAWA,-5379500,PD,0.27274723558195685,48192200,10,9,19,0.0
2025-09-04,JAYA,0,XL,0.4256986681037801,5529400,10,6,16,0.0
2025-09-04,JECC,-1186000,XL,0.44434767231088906,50253500,10,4,14,0.0
2025-09-04,JGLE,-14382400,XL,0.3008299897156597,166147200,10,4,14,0.0
2025-09-04,JIHD,-47534500,CC,0.41836883493798926,235258000,10,9,19,0.0
2025-09-04,JKON,-33420200,PD,0.3750763029735791,528183200,10,10,20,0.0
2025-09-04,JMAS,0,BR,0.14595966027644172,2980000,10,9,19,0.0
2025-09-04,JPFA,7449638500,ZP,0.38440114607000797,32545518500,10,10,20,0.0
2025-09-04,JRPT,0,PD,0.845721554721058,97066000,9,10,19,0.0
2025-09-04,JSMR,563183000,BB,0.5113159728070612,3233033000,10,10,20,0.0
2025-09-04,JSPT,0,MG,0.7867424915585569,13281000,5,4,9,0.0
2025-09-04,JTPE,-228000,IU,0.4996398464158614,65480400,10,10,20,0.0
2025-09-04,KAEF,-7681000,EP,0.2310674175962346,24350000,10,4,14,0.0
2025-09-04,KARW,-961500,CC,0.24108956772051288,19640000,10,7,17,0.0
2025-09-04,KBAG,0,NI,0.6768241679238058,73713800,10,10,20,0.0
2025-09-04,KBLI,0,TP,0.9954784867360927,8278200,2,7,9,0.0
2025-09-04,KBLM,0,YP,0.5989381532040153,58029800,5,10,15,0.0
2025-09-04,KBLV,-1723913800,XL,0.3209046863324624,1531549000,10,10,20,0.0
2025-09-04,KDSI,0,RF,0.9722454339262265,3257800,3,3,6,0.0
2025-09-04,KDTN,0,PD,0.43330980945659847,1166600,6,4,10,0.0
2025-09-04,KEEN,-21255000,CC,0.4115350557204676,480311000,10,10,20,0.0
2025-09-04,KEJU,-17122000,XC,0.2514377453513817,45732000,10,6,16,0.0
2025-09-04,KETR,-117976000,CC,0.5582082704960053,4341385000,10,10,20,0.0
2025-09-04,KICI,-313500,YP,0.5042270166208057,40020700,10,10,20,0.0
2025-09-04,KIJA,-293445900,EP,0.47879138277196787,16921827700,10,10,20,0.0
2025-09-04,KING,988800,IN,0.358614610228248,156868000,10,10,20,0.0
2025-09-04,KINO,1364500,LG,0.6853976238676563,50277000,10,10,20,0.0
2025-09-04,KIOS,-43088700,YP,0.4944880508107678,698318300,10,10,20,0.0
2025-09-04,KJEN,-397100,XC,0.38671996512086454,15788500,10,8,18,0.0
2025-09-04,KKES,0,YP,0.24987283670285648,10267000,10,5,15,0.0
2025-09-04,KKGI,-36328600,XL,0.40508520893007305,268901800,10,8,18,0.0
2025-09-04,KLAS,-932400,XA,0.4347277179451693,110568300,10,10,20,0.0
2025-09-04,KLBF,-7141079500,AG,0.43511609406947716,24904135500,10,10,20,0.0
2025-09-04,KLIN,0,YP,0.9729408584740796,36355200,5,5,10,0.0
2025-09-04,KMDS,0,GR,0.9648960263537163,196833000,7,6,13,0.0
2025-09-04,KMTR,-6951000,XL,0.2551542759207789,54310200,10,3,13,0.0
2025-09-04,KOBX,-28000,XL,0.3322228267959818,10440800,10,5,15,0.0
2025-09-04,KOCI,22980700,PD,0.22522294599798376,81812100,10,10,20,0.0
2025-09-04,KOIN,0,NI,0.7692307692307693,72000,3,2,5,0.0
2025-09-04,KOKA,-272100,PD,0.4081237572832034,116709600,10,10,20,0.0
2025-09-04,KONI,0,XL,0.5486975545229454,32354500,10,5,15,0.0
2025-09-04,KOPI,-33400,XC,0.597477234401349,8857600,10,8,18,0.0
2025-09-04,KOTA,7569000,MG,0.48729806997932473,295557000,8,10,18,0.0
2025-09-04,KPIG,151981500,EP,0.3704023467587762,4055039400,10,10,20,0.0
2025-09-04,KRAS,73380000,AT,0.3885212158863755,824756800,10,10,20,0.0
2025-09-04,KREN,-79928900,MG,0.42970983174434724,682854300,10,10,20,0.0
2025-09-04,KRYA,-13642000,XC,0.29455668769595705,146653000,10,10,20,0.0
2025-09-04,KUAS,11328300,XL,0.4359008951779741,105330700,10,10,20,0.0
2025-09-04,LABS,0,BR,0.3074205863099289,14229300,10,2,12,0.0
2025-09-04,LAJU,873411900,XL,0.3760164960439073,2196736500,10,10,20,0.0
2025-09-04,LAND,-560000,YP,0.8604848977632085,240865900,10,8,18,0.0
2025-09-04,LCKM,0,LG,0.42209831945971416,1075000,3,2,5,0.0
2025-09-04,LEAD,-34466800,XL,0.26206959956911774,201246600,10,10,20,0.0
2025-09-04,LFLO,0,XL,1.0,244000,1,1,2,0.0
2025-09-04,LINK,-364000,YP,0.4266884717713393,69924000,10,7,17,0.0
2025-09-04,LION,0,XC,0.47152944091171856,4567800,9,1,10,0.0
2025-09-04,LIVE,395200,BR,0.6121729277068726,216206500,10,10,20,0.0
2025-09-04,LMAX,-2069000,PD,0.47592424554606955,161228000,10,10,20,0.0
2025-09-04,LMPI,0,PD,0.5746764603008044,16430000,5,8,13,0.0
2025-09-04,LOPI,-628700,YP,0.42588126886129607,46217700,10,7,17,0.0
2025-09-04,LPCK,-11640000,PD,0.27903547551927665,203805000,10,6,16,0.0
2025-09-04,LPGI,-45800,YP,0.3625913379099377,12137600,10,6,16,0.0
2025-09-04,LPIN,-83600,XL,0.372209712296543,13322800,10,6,16,0.0
2025-09-04,LPKR,71337300,TP,0.21485091243728674,707505000,10,10,20,0.0
2025-09-04,LPLI,-408200,LG,0.5924518658608203,144666200,10,6,16,0.0
2025-09-04,LPPF,37235500,LG,0.6512858619993187,648139500,10,10,20,0.0
2025-09-04,LPPS,-1473600,YP,0.25996188149567745,49375600,10,10,20,0.0
2025-09-04,LRNA,0,PD,0.38547237076648844,346000,6,4,10,0.0
2025-09-04,LSIP,-482964000,BB,0.3238892878919109,1083907000,10,10,20,0.0
2025-09-04,LTLS,0,CC,0.5992171821048826,24035500,6,6,12,0.0
2025-09-04,LUCK,-374000,YP,0.2335373132598542,20150300,10,9,19,0.0
2025-09-04,LUCY,0,XC,0.18910175553148234,12743000,10,9,19,0.0
2025-09-04,MAHA,-95600,XC,0.465861780546229,74467400,10,10,20,0.0
2025-09-04,MAIN,209282500,AZ,0.42505752091802157,984943500,10,10,20,0.0
2025-09-04,MANG,34777900,XC,0.3687910770204328,232879100,10,10,20,0.0
2025-09-04,MAPA,277648500,CC,0.7373853619289468,3666003500,10,10,20,0.0
2025-09-04,MAPB,0,AT,0.9250864387245485,8428000,4,5,9,0.0
2025-09-04,MAPI,-186211000,YU,0.35548275385243533,1521888500,10,10,20,0.0
2025-09-04,MARI,336600,CC,0.2804587085353652,12389600,9,10,19,0.0
2025-09-04,MARK,2757000,XC,0.7589739319442043,888665500,10,10,20,0.0
2025-09-04,MASB,0,MG,0.7995079950799509,1300000,2,1,3,0.0
2025-09-04,MAXI,-15677100,YP,0.34729360747856824,429909200,10,10,20,0.0
2025-09-04,MAYA,-13244800,NI,0.34307999543556916,362590200,10,10,20,0.0
2025-09-04,MBAP,-325000,KK,0.193829097227596,13776500,10,6,16,0.0
2025-09-04,MBMA,2681425200,YU,0.47501225500224636,15951183800,10,10,20,0.0
2025-09-04,MBSS,-187265000,KK,0.2560958651776298,425428500,10,10,20,0.0
2025-09-04,MBTO,0,XL,0.504196357100413,10266900,9,10,19,0.0
2025-09-04,MCAS,0,XC,0.38559151543913583,18687500,10,5,15,0.0
2025-09-04,MCOL,0,SQ,0.37513943213977796,77015000,9,4,13,0.0
2025-09-04,MCOR,-1632000,GR,0.41201136863101423,41807700,10,10,20,0.0
2025-09-04,MDIA,410700,XL,0.28180073726203103,41295700,4,10,14,0.0
2025-09-04,MDIY,-4072500,YU,0.6984597210911584,607232500,10,8,18,0.0
2025-09-04,MDKA,10041787000,YB,0.317523239226934,26733470000,10,10,20,0.0
2025-09-04,MDKI,-63500,BQ,0.21012841091492776,9163700,10,4,14,0.0
2025-09-04,MDLN,-66453400,YP,0.26646126566442485,449496600,10,10,20,0.0
2025-09-04,MDRN,571600,YB,0.39040260376952224,263266200,10,10,20,0.0
2025-09-04,MEDC,1560418500,ZP,0.6215820626684903,11031874500,10,10,20,0.0
2025-09-04,MEDS,-635744300,BQ,0.22120920749442294,1228131200,10,10,20,0.0
2025-09-04,MEGA,0,XA,0.309506080913378,13717000,9,2,11,0.0
2025-09-04,MEJA,53057000,KK,0.22653276844662337,630280400,10,10,20,0.0
2025-09-04,MENN,-97636300,PD,0.26258750845987594,253590000,10,10,20,0.0
2025-09-04,MERK,0,NI,0.5735963581183612,9828000,7,7,14,0.0
2025-09-04,MFIN,-2202500,YP,0.7119229910688603,154682000,10,10,20,0.0
2025-09-04,MGNA,0,MG,0.5695626527344737,28387800,3,9,12,0.0
2025-09-04,MGRO,5946500,XA,0.260012310293556,210370500,10,10,20,0.0
2025-09-04,MHKI,34020300,YP,0.4991609746726277,717128100,10,10,20,0.0
2025-09-04,MICE,0,YB,0.6672301054223566,3000000,5,5,10,0.0
2025-09-04,MIDI,-11135800,YU,0.5603232967446166,929872200,10,10,20,0.0
2025-09-04,MIKA,872380000,CC,0.7234044994236042,9205778000,10,10,20,0.0
2025-09-04,MINA,-166986500,XL,0.48465337450302043,3988071100,10,10,20,0.0
2025-09-04,MITI,-5949600,IF,0.5057673998382715,297590200,10,10,20,0.0
2025-09-04,MKAP,984200,ZP,0.3326105332794296,7240000,7,10,17,0.0
2025-09-04,MKPI,0,XL,0.7021820917983446,11665000,2,3,5,0.0
2025-09-04,MKTR,-16057300,CP,0.7549234693407177,696022000,10,10,20,0.0
2025-09-04,MLBI,-4105000,GR,0.5202389241372836,332492500,10,5,15,0.0
2025-09-04,MLIA,-13994000,MI,0.1675098674882548,109282600,10,10,20,0.0
2025-09-04,MLPL,-317206300,ZP,0.23203463289748366,512221000,10,10,20,0.0
2025-09-04,MLPT,0,YU,0.9798358749042696,2651600000,5,10,15,0.0
2025-09-04,MMIX,88361600,LG,0.5784544683833756,375000000,10,10,20,0.0
2025-09-04,MMLP,8919500,RF,0.26330160711499456,324000000,10,10,20,0.0
2025-09-04,MNCN,209319200,CC,0.329507415902304,1079910800,10,10,20,0.0
2025-09-04,MOLI,-8151600,XL,0.3308511951289752,117413200,10,6,16,0.0
2025-09-04,MORA,-95200,XC,0.37416433693934603,4925200,10,6,16,0.0
2025-09-04,MPIX,-10692200,AZ,0.4202349372800043,243347000,10,10,20,0.0
2025-09-04,MPMX,4221500,XL,0.5920359959168443,383946000,10,10,20,0.0
2025-09-04,MPOW,-81900,CC,0.274270565922066,11453100,10,8,18,0.0
2025-09-04,MPPA,-128670100,ZP,0.33997571096849216,384052100,10,10,20,0.0
2025-09-04,MPRO,0,AN,0.8186433354936271,121264000,8,7,15,0.0
2025-09-04,MPXL,37389400,GR,0.9345279939327522,436701100,9,10,19,0.0
2025-09-04,MRAT,0,DR,0.3684356391146399,9837600,10,7,17,0.0
2025-09-04,MREI,0,ZP,0.829104761455474,140600000,8,4,12,0.0
2025-09-04,MSIE,26800,BQ,0.47137857195599203,63838800,10,10,20,0.0
2025-09-04,MSIN,3371091500,YU,0.6738058570864223,18853366500,10,10,20,0.0
2025-09-04,MSJA,0,AZ,0.8626322128196049,140816600,10,7,17,0.0
2025-09-04,MSKY,837650900,MG,0.4211802969610874,2315340000,10,10,20,0.0
2025-09-04,MSTI,-80569500,DX,0.5858771014197578,655861000,10,10,20,0.0
2025-09-04,MTDL,107318500,YU,0.49373810386466616,656153500,10,10,20,0.0
2025-09-04,MTEL,-19280500,ZP,0.5225637028767229,409326500,10,10,20,0.0
2025-09-04,MTFN,-58994600,XL,0.3948091766669988,660171400,10,4,14,0.0
2025-09-04,MTLA,0,LG,0.4598626932075327,4796000,5,3,8,0.0
2025-09-04,MTMH,-6699500,SQ,0.41711346718935716,562545500,10,3,13,0.0
2025-09-04,MTPS,-41700,XL,0.48516248533219547,10005700,10,2,12,0.0
2025-09-04,MTWI,0,MG,0.7592088164734107,24304400,2,9,11,0.0
2025-09-04,MUTU,19591300,IF,0.5025844666914644,248748000,9,10,19,0.0
2025-09-04,MYOH,0,TP,0.3759356433981897,16800000,10,6,16,0.0
2025-09-04,MYOR,-68086000,ZP,0.4678960121650724,1805264000,10,10,20,0.0
2025-09-04,NAIK,9853400,SQ,0.6603685164601991,429792000,10,10,20,0.0
